ID	Traditional	Simplified	Pinyin	POS	Meaning	Tags
B4L06-II-25	火災	火灾	huǒzāi	N	fire (disaster), conflagration	
B4L06-II-26	門框	门框	ménkuāng	N	door frame	
B4L06-II-27	歪	歪	wāi	Vp	askew, slanted, crooked	
B4L06-II-28	頭部	头部	tóubù	N	head	
B4L06-II-29	冷靜	冷静	lěngjìng	Vs	cool-headed, calm	
B4L06-II-30	穩	稳	wěn	Vs	steady	
B4L06-II-31	櫃子	柜子	guìzi	N	closet, cabinet	
B4L06-II-32	牆壁	墙壁	qiángbì	N	wall	
B4L06-II-33	倒塌	倒塌	dǎotā	Vp	to collapse	
B4L06-II-34	電梯	电梯	diàntī	N	elevator	
B4L06-II-35	反而	反而	fǎn'ér	Conj	on the contrary, rather	
B4L06-II-36	堅固	坚固	jiāngù	Vs	strong, firm, solid	
B4L06-II-37	柱子	柱子	zhùzi	N	pillar, column	
B4L06-II-38	碰	碰	pèng	V	to hit, bump into	
B4L06-II-39	形成	形成	xíngchéng	V	to form	
B4L06-II-40	三角形	三角形	sānjiǎoxíng	N	triangle	
B4L06-II-41	保持	保持	bǎochí	V	to remain, stay	
B4L06-II-42	平靜	平静	píngjìng	Vs	calm	
B4L06-II-43	指示	指示	zhǐshì	N	instructions, commands	
B4L06-II-44	救援	救援	jiùyuán	Vi	to rescue	
B4L06-II-45	行動	行动	xíngdòng	N	activity, action, operations	
B4L06-II-46	掉下來	掉下来	diàoxiàlái		to fall down, to drop	
B4L06-II-47	倒下來	倒下来	dǎoxiàlái		to fall over, to collapse	
B4L06-II-48	救災人員	救灾人员	jiùzāi rényuán		rescue personnel	
B4L07-I-01	博文	博文	Bówén		a senior in college	
B4L07-I-02	玉珍	玉珍	Yùzhēn		a sophomore in college	
B4L07-I-03	學妹	学妹	xuémèi	N	female lower classmate (see culture notes)	
B4L07-I-04	學弟	学弟	xuédì	N	male lower classmate	
B4L07-I-05	彈	弹	tán	V	to play (piano, guiter)	
B4L07-I-06	吉他	吉他	jítā	N	guitar	
B4L07-I-07	交	交	jiāo	V	to submit, hand in	
B4L07-I-08	家教	家教	jiājiào	N	coach, tutor	
B4L07-I-09	學長	学长	xuézhǎng	N	male upper classmate	
B4L07-I-10	還	还	hái	Adv	to one's surprise	
B4L07-I-11	進度	进度	jìndù	N	progress	
B4L07-I-12	落後	落后	luòhòu	Vp	to fall behind, lag	
B4L07-I-13	完成	完成	wánchéng	Vpt	to complete	
B4L07-I-14	一連	一连	yìlián	Adv	in a row, in succession	
B4L07-I-15	約會	约会	yuēhuì	V-sep	to make a date/appointment	
B4L07-I-16	一生	一生	yìshēng	N	(for) one's life	
B4L07-I-17	時光	时光	shíguāng	N	time	
B4L07-I-18	倒流	倒流	dàoliú	Vp	to flow backward	
B4L07-I-19	加強	加强	jiāqiáng	V	to strengthen	
B4L07-I-20	至少	至少	zhìshǎo	Adv	at least	
B4L07-I-21	訓練	训练	xùnliàn	N/V	training; to train	
B4L07-I-22	外國	外国	wàiguó	N	other countries, abroad, foreign	
B4L07-I-23	爭取	争取	zhēngqǔ	V	to vie for, compete for	
B4L07-I-24	實習	实习	shíxí	Vi	to intern	
B4L07-I-25	二分之一	二分之一	èrfēn zhīyī		1/2	
B4L07-I-26	一下…一下…	一下…一下…	yíxià...yíxià...		measure phrase, describing fast-changing alternating scences of two activities	
B4L07-I-27	到時候	到时候	dào shíhòu		at that time, when the time comes	
B4L07-I-28	談戀愛	谈恋爱	tán liànài		to be in love, go steady (said of dating couples)	
B4L07-I-29	低空飛過	低空飞过	dīkōng fēiguò		barely managed to pass (a test, course)	
B4L07-I-30	有助於	有助于	yǒuzhùyú		to help in something, be beneficial to something	
B4L07-I-31	寒暑假	寒暑假	hánshǔ jià		winter and summer vacations	
B4L07-II-01	暗戀	暗恋	ànliàn	V	to have a crush on someone	
B4L07-II-02	目光	目光	mùguāng	N	eyes, gaze	
B4L07-II-03	移動	移动	yídòng	Vi	to move	
B4L07-II-04	於是	于是	yúshì	Conj	so, whereupon	
B4L07-II-05	原來	原来	yuánlái	Adv	the truth is	
B4L07-II-06	煩惱	烦恼	fánnǎo	Vs	to be troubled, vexed	
B4L07-II-07	擔任	担任	dānrèn	V	to hold the post of	
B4L07-II-08	學生會	学生会	xuéshēnghuì	N	student union (會 -huì, organization)	
B4L07-II-09	會長	会长	huìzhǎng	N	president of an associatin, club etc... (長 -zhǎng, head)	
B4L07-II-10	校隊	校队	xiàoduì	N	school team	
B4L07-II-11	隊員	队员	duìyuán	N	team member (員 -yuán, member, person)	
B4L07-II-12	高大	高大	gāodà	Vs	tall and big, bulky	
B4L07-II-13	帥氣	帅气	shuàiqì	Vs	dashing, handsome	
B4L07-II-14	雙	双	shuāng	M	a pair of	
B4L07-II-15	開朗	开朗	kāilǎng	Vs	cheerful	
B4L07-II-16	微笑	微笑	wéixiào	Vi	to smile	
B4L07-II-17	情人節	情人节	qíngrénjié	N	Valentine's Day (節 -jié, holiday, day)	
B4L07-II-18	親手	亲手	qīnshǒu	Adv	personally, with one's own hands	
B4L07-II-19	巧克力	巧克力	qiǎokèlì	N	chocolate	
B4L07-II-20	當天	当天	dāngtiān	N	that day	
B4L07-II-21	堆	堆	duī	M	a pile of	
B4L07-II-22	向	向	xiàng	Prep	to	
B4L07-II-23	告白	告白	gàobái	Vi	to confess	
B4L07-II-24	萬人迷	万人迷	wànrénmí	N	heartthrob (迷 -mí, charmer)	
B4L07-II-25	交往	交往	jiāowǎng	Vi	to go steady, to date	
B4L07-II-26	系花	系花	xìhuā	N	department beauty, the most beautiful girl in a department	
B4L07-II-27	追	追	zhuī	V	to chase, woo	
B4L07-II-28	情書	情书	qíngshū	N	love letter	
B4L07-II-29	態度	态度	tàidù	N	attitude	
B4L07-II-30	曖昧	暧昧	àimèi	Vs	ambiguous (about one's relationship)	
B4L07-II-31	甜蜜	甜蜜	tiánmì	Vs	sweet	
B4L07-II-32	溫柔	温柔	wēnróu	Vs	tender	
B4L07-II-33	訊息	讯息	xùnxí	N	message	
B4L07-II-34	忌妒	忌妒	jìdù	Vst	to be jealous	
B4L07-II-35	安全感	安全感	ānquángǎn	N	the feeling of security (感 -gǎn, sense/feeling of)	
B4L07-II-36	吃醋	吃醋	chīcù	Vp-sep	to be jealous	
B4L07-II-37	吵架	吵架	chǎojià	V-sep	to quarrel, fight, argue	
B4L07-II-38	牽	牵	qiān	V	to hold	
B4L07-II-39	吻	吻	wěn	V	to kiss	
B4L07-II-40	劈腿	劈腿	pītuǐ	Vp-sep	to two-time	
B4L07-II-41	糟糕	糟糕	zāogāo	Ptc	oh no, how terrible, what bad luck!	
B4L07-II-42	何清源	何清源	Hé Qīngyuán		a male college student	
B4L07-II-43	林榮華	林荣华	Lín Rónghuá		a male college student	
B4L07-II-44	一見鍾情	一见钟情	yíjiàn zhōngqíng		love at first sight	
B4L07-II-45	一舉一動	一举一动	yìjǔ yídòng		every move	
B4L07-II-46	前一天	前一天	qián yì tiān		the day before	
B4L07-II-47	已讀不回	已读不回	yǐdú bùhuí		read without reply	
B4L08-I-01	王麗華	王丽华	Wáng Lìhuá		a woman from Taiwan	
B4L08-I-02	魯亞	鲁亚	Lǔ Yǎ		a man from Turkey	
B4L08-I-03	論文	论文	lùnwén	N	thesis, dissertation, scholarly article	
B4L08-I-04	反正	反正	fǎnzhèng	Adv	in any case	
B4L08-I-05	不只	不只	bùzhǐ	Adv	not only	
B4L08-I-06	哈	哈	hā	Ptc	ha	
B4L08-I-07	代替	代替	dàitì	V	to substitute, to be in place of	
B4L08-I-08	獨自	独自	dúzì	Adv	alone, by oneself	
B4L08-I-09	難免	难免	nánmiǎn	Adv	inevitably, hard to avoid	
B4L08-I-10	費用	费用	fèiyòng	N	costs, expense	
B4L08-I-11	觀念	观念	guānniàn	N	concept, notion	
B4L08-I-12	代	代	dài	N	generation	
B4L08-I-13	婚姻	婚姻	hūnyīn	N	marriage	
B4L08-I-14	束縛	束缚	shùfú	V	to be fettered by, bound by, shackled by	
B4L08-I-15	追求	追求	zhuīqiú	V	to pursue	
B4L08-I-16	倒是	倒是	dàoshì	Adv	on the other hand	
B4L08-I-17	推行	推行	tuīxíng	V	to promote	
B4L08-I-18	生育	生育	shēngyù	V/N	to have babies; reproduction, childbirth	
B4L08-I-19	補助	补助	bǔzhù	V/N	to subsidize; subsidy, allowance	
B4L08-I-20	老人	老人	lǎorén	N	old people, seniors	
B4L08-I-21	夫婦	夫妇	fūfù	N	husband and wife, couple (夫 -fū, man; 婦 -fù, woman)	
B4L08-I-22	獨生子	独生子	dúshēngzǐ	N	only child (male)	
B4L08-I-23	寵	宠	chǒng	Vst	to spoil (somebody)	
B4L08-I-24	職業	职业	zhíyè	N	occupation, profession	
B4L08-I-25	婦產科	妇产科	fùchǎnkē	N	obstetrics and gynecology, OB/GYN (婦 -fù, woman; 產 -chǎn, produce; 科 -kē, department)	
B4L08-I-26	失業	失业	shīyè	Vp	to lose one's job, to become unemployed	
B4L08-I-27	補習班	补习班	bǔxíbān	N	cram school (補習 bǔxí, supplement studies; 班 -bān, class)	
B4L08-I-28	不可思議	不可思议	bùkě sīyì		hard to comprehend, beyond logic, unbelievable	
B4L08-I-29	有話直說	有话直说	yǒuhuà zhíshuō		to be frank, don't hold anything back, spit it out	
B4L08-I-30	娃娃推車	娃娃推车	wáwa tuīchē		baby carriage	
B4L08-I-31	不足為奇	不足为奇	bùzú wéiqí		nothing strange, not surprising at all	
B4L08-I-32	遠遠	远远	yuǎnyuǎn		by far	
B4L08-I-33	傳宗接代	传宗接代	chuánzōng jiēdài		carry on the family line	
B4L08-I-34	無拘無束	无拘无束	wújū wúshù		carefree, free, do as one pleases	
B4L08-I-35	老一輩	老一辈	lǎoyíbèi		the older generation	
B4L08-I-36	一胎化政策	一胎化政策	yìtāihuà zhèngcè		One Child Policy	
B4L08-I-37	這下子	这下子	zhèxiàzi		as a consequence	
B4L08-II-01	已	已	yǐ	Adv	already (formal)	
B4L08-II-02	生育率	生育率	shēngyùlǜ	N	birth rate (率 -lǜ, rate)	
B4L08-II-03	離婚	离婚	líhūn	Vp-sep	to get divorced	
B4L08-II-04	年齡	年龄	niánlíng	N	age	
B4L08-II-05	較	较	jiào	Adv	comparatively more (formal)	
B4L08-II-06	使	使	shǐ	Vst	to cause	
B4L08-II-07	行業	行业	hángyè	N	businesses, walks of life	
B4L08-II-08	重大	重大	zhòngdà	Vs	enormous, heavy	
B4L08-II-09	幼稚園	幼稚园	yòuzhìyuán	N	kindergarten	
B4L08-II-10	招生	招生	zhāoshēng	Vi	to recruit students, find students	
B4L08-II-11	減班	减班	jiǎnbān	Vp-sep	to reduce enrollments	
B4L08-II-12	將	将	jiāng	Adv	will soon	
B4L08-II-13	少子化	少子化	shǎozǐhuà	Vp	low birth rate (少, few; 子, children; 化 -huà, -ize, suffix indicating tranformation)	
B4L08-II-14	連鎖	连锁	liánsuǒ	Vs-attr	chain, franchise	
B4L08-II-15	兒童	儿童	értóng	N	child (ren)	
B4L08-II-16	美語	美语	Měiyǔ	N	(American) English	
B4L08-II-17	倒閉	倒闭	dǎobì	Vp	to go out of business	
B4L08-II-18	何況	何况	hékuàng	Adv	much less, let alone	
B4L08-II-19	無法	无法	wúfǎ	Adv	to be unable to	
B4L08-II-20	未來	未来	wèilái	N	future	
B4L08-II-21	遠景	远景	yuǎnjǐng	N	future prospects	
B4L08-II-22	足夠	足够	zúgòu	Vs	enough	
B4L08-II-23	加入	加入	jiārù	V	to enter, join	
B4L08-II-24	老化	老化	lǎohuà	Vp	aging	
B4L08-II-25	針對	针对	zhēnduì	Prep	aimed at, directed at	
B4L08-II-26	項	项	xiàng	M	item	
B4L08-II-27	措施	措施	cuòshī	N	measure	
B4L08-II-28	減稅	减税	jiǎnshuì	V-sep	to reduce taxes, tax break	
B4L08-II-29	延長	延长	yáncháng	V	to extended, make longer	
B4L08-II-30	產假	产假	chǎnjià	N	maternity leave	
B4L08-II-31	托育	托育	tuōyù	N	childcare	
B4L08-II-32	胎	胎	tāi	N	embryo, birth, child	
B4L08-II-33	領	领	lǐng	V	to receive, withdraw (money)	
B4L08-II-34	元	元	yuán	N	dollar (or other currency)	
B4L08-II-35	成年	成年	chéngnián	Vp	to come to age, enter adulthood	
B4L08-II-36	除非	除非	chúfēi	Conj	unless	
B4L08-II-37	整體	整体	zhěngtǐ	N	overall	
B4L08-II-38	否則	否则	fǒuzé	Conj	otherwise	
B4L08-II-39	婦女	妇女	fùnǚ	N	woman	
B4L08-II-40	意願	意愿	yìyuàn	N	intention	
B4L08-II-41	祖父母	祖父母	zǔfùmǔ	N	paternal grandparents	
B4L08-II-42	孫女	孙女	sūnnǚ	N	granddaughter	
B4L08-II-43	重	重	zhòng	Vs	heavy	
B4L08-II-44	預算	预算	yùsuàn	N	budget	
B4L08-II-45	財政	财政	cáizhèng	N	finance	
B4L08-II-46	沉重	沉重	chénzhòng	Vs	heavy	
B4L08-II-47	有效	有效	yǒuxiào	Vs	effective	
B4L08-II-48	正	正	zhèng	Adv	during the process of	
B4L08-II-49	考驗	考验	kǎoyàn	V	to test out	
B4L08-II-50	智慧	智慧	zhìhuì	N	wisdom	
B4L08-II-51	之一	之一	zhīyī		one of	
B4L08-II-52	寧缺勿濫	宁缺勿滥	níngquē wùlàn		not settle for less than perfect	
B4L08-II-53	合不來	合不来	hébùlái		not get along	
B4L08-II-54	生兒育女	生儿育女	shēng'ér yùnǚ		to have and raise children	
B4L08-II-55	獨善其身	独善其身	dúshàn qíshēn		to look out only for oneself, be self-centered	
B4L08-II-56	停滯不前	停滞不前	tíngzhì bùqián		in stagnation	
B4L09-I-01	逐漸	逐渐	zhújiàn	Adv	gradually	
B4L09-I-02	據點	据点	jùdiǎn	N	base, stronghold	
B4L09-I-03	統治	统治	tǒngzhì	V	to rule, govern	
B4L09-I-04	景點	景点	jǐngdiǎn	N	scenic site	
B4L09-I-05	繁榮	繁荣	fánróng	Vs	prosperous	
B4L09-I-06	港口	港口	gǎngkǒu	N	harbor, port	
B4L09-I-07	據說	据说	jùshuō	V	it is said	
B4L09-I-08	鹿	鹿	lù	N	deer	
B4L09-I-09	鹿群	鹿群	lùqún	N	herd of deer (群 -qún, group, crowd)	
B4L09-I-10	形狀	形状	xíngzhuàng	N	shape	
B4L09-I-11	鹿角	鹿角	lùjiǎo	N	deer antlers	
B4L09-I-12	便	便	biàn	Adv	accordingly	
B4L09-I-13	稱	称	chēng	V	to call	
B4L09-I-14	動物園	动物园	dòngwùyuán	N	zoo	
B4L09-I-15	皮	皮	pí	N	skin, hides	
B4L09-I-16	殺	杀	shā	V	to kill	
B4L09-I-17	數量	数量	shùliàng	N	number, quantity	
B4L09-I-18	風光	风光	fēngguāng	N	glory	
B4L09-I-19	民宅	民宅	mínzhái	N	home, people's residence	
B4L09-I-20	蚵仔煎	蚵仔煎	ézǐjiān	N	oyster omelet	
B4L09-I-21	哦	哦	ó	Ptc	an interjection indicating concurrence accepting what has been presented	
B4L09-I-22	該	该	gāi	Vaux	should, ought to (formal)	
B4L09-I-23	興盛	兴盛	xīngshèng	Vs	flourishing	
B4L09-I-24	時期	时期	shíqí	N	period, age	
B4L09-I-25	獨木舟	独木舟	dúmùzhōu	N	canoe	
B4L09-I-26	為	为	wéi	Vst	as	
B4L09-I-27	載運	载运	zàiyùn	V	to transport	
B4L09-I-28	改名	改名	gǎimíng	V-sep	to legally change one's names	
B4L09-I-29	相似	相似	xiāngsì	Vs	similar	
B4L09-I-30	沒落	没落	mòluò	Vp	to decline, wane	
B4L09-I-31	依然	依然	yīrán	Adv	still	
B4L09-I-32	保留	保留	bǎoliú	V	to remain intact, preserve	
B4L09-I-33	鹿港	鹿港	Lùgǎng		Lugang	
B4L09-I-34	艋舺	艋舺	Měngjiǎ		Mengjia (Mangka)	
B4L09-I-35	淡水河	淡水河	Dànshuǐ Hé		Tamsui River (河 -hé,river)	
B4L09-I-36	萬華	万华	Wànhuá		Wanhua	
B4L09-I-37	台語	台语	Táiyǔ		Taiwanese (a Southern Min dialect)	
B4L09-I-38	日語	日语	Rìyǔ		Japanese (language)	
B4L09-I-39	家喻戶曉	家喻户晓	jiāyù hùxiǎo		widely known	
B4L09-I-40	滿山遍野	满山遍野	mǎnshān biànyě		all over the mountains and plains	
B4L09-I-41	古色古香	古色古香	gǔsè gǔxiāng		to have an antique air, quaint, classical in style	
B4L09-I-42	綠豆糕	绿豆糕	lǜdòu gāo		mung-bean cake	
B4L09-I-43	牛舌餅	牛舌饼	niúshé bǐng		ox-tongue biscuit	
B4L09-I-44	垂涎三尺	垂涎三尺	chuíxián sānchǐ		to salivate over, make one's mouth water	
B4L09-II-01	數目	数目	shùmù	N	amount, quantity	
B4L09-II-02	大約	大约	dàyuē	Adv	about, approximately	
B4L09-II-03	佔	占	zhàn	Vst	"constitute (same as ""占"")"	
B4L09-II-04	自從	自从	zìcóng	Prep	ever since	
B4L09-II-05	將近	将近	jiāngjìn	Adv	nearly, almost	
B4L09-II-06	往來	往来	wǎnglái	N	dealings, contact	
B4L09-II-07	思念	思念	sīniàn	Vst	to miss, think about, long for	
B4L09-II-08	通信	通信	tōngxìn	V-sep	to communicate, correspond by mail	
B4L09-II-09	毫無	毫无	háowú	Vst	none whatsoever	
B4L09-II-10	音訊	音讯	yīnxùn	N	news, information, message	
B4L09-II-11	遠離	远离	yuǎnlí	Vst	to have left far away from	
B4L09-II-12	妻子	妻子	qīzi	N	wife (literary)	
B4L09-II-13	永遠	永远	yǒngyuǎn	N	always, forever	
B4L09-II-14	開放	开放	kāifàng	Vp	to open to the public	
B4L09-II-15	探親	探亲	tànqīn	Vi	to visit relatives	
B4L09-II-16	親人	亲人	qīnrén	N	relatives, loved ones	
B4L09-II-17	打聽	打听	dǎtīng	V	to ask about, inquire	
B4L09-II-18	不禁	不禁	bùjīn	Adv	can't help but	
B4L09-II-19	淚	泪	lèi	N	tears	
B4L09-II-20	尚未	尚未	shàngwèi	Adv	not yet	
B4L09-II-21	出世	出世	chūshì	Vp	to be born	
B4L09-II-22	童年	童年	tóngnián	N	childhood	
B4L09-II-23	傷心	伤心	shāngxīn	Vs	sad	
B4L09-II-24	筆	笔	bǐ	M	sum (of money)	
B4L09-II-25	仍然	仍然	réngrán	Adv	still	
B4L09-II-26	原諒	原谅	yuánliàng	Vst	to forgive	
B4L09-II-27	盡	尽	jìn	V	to exhaust, do one's utmost	
B4L09-II-28	究竟	究竟	jiùjìng	Adv	after all, in the end, actually	
B4L09-II-29	內心	内心	nèixīn	N	in one's heart, heart of hearts, innermost being	
B4L09-II-30	創傷	创伤	chuāngshāng	N	trauma, scars	
B4L09-II-31	珍惜	珍惜	zhēnxí	Vst	to cherish, treasure	
B4L09-II-32	精華	精华	jīnghuá	Vs-attr	prime	
B4L09-II-33	逃難	逃难	táonàn	Vi	to flee from war, natural disaster etc.	
B4L09-II-34	實在	实在	shízài	Adv	truly, really	
B4L09-II-35	歲月	岁月	suìyuè	N	years, time	
B4L09-II-36	遭遇	遭遇	zāoyù	N/V	(unhappy) experiences, happenings; to encounter, to have met with	
B4L09-II-37	老兵	老兵	lǎobīng	N	old soldier, veteran	
B4L09-II-38	老張	老张	Lǎo Zhāng		Lao Zhang, nickname for someone whose surname is Zhang	
B4L09-II-39	文化大革命	文化大革命	Wénhuà Dà Gémìng		Cultural Revolution (1966~1976)	
B4L09-II-40	落地生根	落地生根	luòdì shēnggēn		to set one's roots down	
B4L09-II-41	身強體壯	身强体壮	shēnqiáng tǐzhuàng		strong and healthy	
B4L09-II-42	離鄉背井	离乡背井	líxiāng bèijǐng		to leave one's hometown to become a stranger else where	
B4L09-II-43	飄洋過海	飘洋过海	piāoyáng guòhǎi		to sail cross the sea	
B4L09-II-44	朝思暮想	朝思暮想	zhāosī mùxiǎng		to be a miss day and night	
B4L09-II-45	一輩子	一辈子	yíbèizi		one lifetime	
B4L09-II-46	恐懼不安	恐惧不安	kǒngjù bù'ān		scared and anxious, suffering from constant fear	
B4L09-II-47	刻骨銘心	刻骨铭心	kègǔ míngxīn		unforgettable, to be imprinted hard in one's mind	
B4L10-I-01	何建明	何建明	Hé Jiànmíng		a man college graduate	
B4L10-I-02	應徵	应征	yìngzhēng	V	to apply for a job	
B4L10-I-03	配	配	pèi	V	to go with, match	
B4L10-I-04	領帶	领带	lǐngdài	N	tie	
B4L10-I-05	花	花	huā	Vs	fancy, flowery, garish	
B4L10-I-06	素色	素色	sùsè	N	plain (in color)	
B4L10-I-07	剩下	剩下	shèngxià	Vpt	to remain, left (over)	
B4L10-I-08	龍頭	龙头	lóngtóu	N	head, leader	
B4L10-I-09	起薪	起薪	qǐxīn	N	starting salary	
B4L10-I-10	福利	福利	fúlì	N	(work) benefits	
B4L10-I-11	具備	具备	jùbèi	Vst	to have in one's qualification	
B4L10-I-12	限制	限制	xiànzhì	N	restrictions	
B4L10-I-13	以上	以上	yǐshàng	N	above, over, more than	
B4L10-I-14	以下	以下	yǐxià	N	below, under, fewer than	
B4L10-I-15	相關	相关	xiāngguān	Vs	related, relevant	
B4L10-I-16	各位	各位	gèwèi	N	you (plural, formal)	
B4L10-I-17	應屆	应届	yìngjiè	Vs-attr	this year's, upcoming	
B4L10-I-18	畢業生	毕业生	bìyè shēng	N	graduate	
B4L10-I-19	大一	大一	dàyi	N	freshman, first-year university student (大二 sophomore, 大三 junior, 大四 senior)	
B4L10-I-20	企劃部	企划部	qìhuàbù	N	planning department (部 -bù, department)	
B4L10-I-21	營運	营运	yíngyùn	N	operations	
B4L10-I-22	知識	知识	zhīshì	N	knowledge	
B4L10-I-23	社長	社长	shèzhǎng	N	club president	
B4L10-I-24	聯合	联合	liánhé	Adv	jointly	
B4L10-I-25	音樂會	音乐会	yīnyuè huì	N	concert	
B4L10-I-26	節目	节目	jiémù	N	program, show, event	
B4L10-I-27	好評	好评	hǎopíng	N	positive comments, praise	
B4L10-I-28	企劃	企划	qìhuà	V/N	to plan (used in business); a plan	
B4L10-I-29	領導	领导	lǐngdǎo	V	to lead	
B4L10-I-30	合作	合作	hézuò	Vi	to cooperate with, work with	
B4L10-I-31	似乎	似乎	sìhū	Adv	seem	
B4L10-I-32	關於	关于	guānyú	Prep	related to, regarding	
B4L10-I-33	磨練	磨练	móliàn	N/V	training, hone a skill; to train, hone, or to practice over time	
B4L10-I-34	優點	优点	yōudiǎn	N	strong point, forte	
B4L10-I-35	上司	上司	shàngsī	N	supervisor, boss	
B4L10-I-36	誇獎	夸奖	kuājiǎng	V	to praise, commend	
B4L10-I-37	週	周	zhōu	M	week	
B4L10-I-38	內	内	nèi	N	within	
B4L10-I-39	以	以	yǐ	Prep	to use (formal)	
B4L10-I-40	書面	书面	shūmiàn	N	in writing	
B4L10-I-41	通知	通知	tōngzhī	V/N	to notify; a notification	
B4L10-I-42	就…而言	就…而言	jiù...éryán		as far as...are concerned	
B4L10-I-43	新鮮人	新鲜人	xīnxiānrén		"freshman, (here) a person, usually a college graduate, new or ""fresh"" to the workforce"	
B4L10-I-44	面試官	面试官	miànshì guān		interviewing officer	
B4L10-I-45	自我介紹	自我介绍	zìwǒ jièshào		self-introduction	
B4L10-I-46	所學有限	所学有限	suǒxué yǒuxiàn		what has been learned is only rather limited	
B4L10-II-01	出國	出国	chūguó	V-sep	to go abroad	
B4L10-II-02	資金	资金	zījīn	N	capital, funds	
B4L10-II-03	廠商	厂商	chǎngshāng	N	manufacturer	
B4L10-II-04	例外	例外	lìwài	N	exception	
B4L10-II-05	關	关	guān	N	hurdle	
B4L10-II-06	接觸	接触	jiēchù	V	to come in contact with, to contact	
B4L10-II-07	青年	青年	qīngnián	N	young people, youth	
B4L10-II-08	貸款	贷款	dàikuǎn	N	loan	
B4L10-II-09	開店	开店	kāidiàn	V-sep	to open a store	
B4L10-II-10	料	料	liào	N	material, (here) a person not suited for...	
B4L10-II-11	損失	损失	sǔnshī	Vpt	to lose	
B4L10-II-12	勇氣	勇气	yǒngqì	N	courage	
B4L10-II-13	員工	员工	yuángōng	N	employee	
B4L10-II-14	求職	求职	qiúzhí	Vi	to seek employment	
B4L10-II-15	目標	目标	mùbiāo	N	target, (here) the most ideal job	
B4L10-II-16	初步	初步	chūbù	Vs-attr	preliminary, initial	
B4L10-II-17	技巧	技巧	jìqiǎo	N	tips	
B4L10-II-18	概念	概念	gàiniàn	N	concept, idea	
B4L10-II-19	挑	挑	tiāo	V	to select, pick	
B4L10-II-20	基本	基本	jīběn	Vs	basic	
B4L10-II-21	襯衫	衬衫	chènshān	N	button-up shirt	
B4L10-II-22	過程	过程	guòchéng	N	process	
B4L10-II-23	同班	同班	tóngbān		same class	
B4L10-II-24	是…的料	是…的料	shì...de liào		to be gifted in...	
B4L10-II-25	接下來	接下来	jiēxiàlái		and then, next	
B4L10-II-26	提不起（勇氣）	提不起（勇气）	tíbùqǐ (yǒngqì)		unable to raise...to a high level to pump up (enough courage)	
B4L10-II-27	養家活口	养家活口	yǎngjiā huókǒu		support one's family	
B4L10-II-28	來自	来自	láizì		"from 來 + literary preposition 自""from"" = 從...來"	
B4L10-II-29	熟讀	熟读	shóudú		to keep reading something until one remembers everything	
B4L10-II-30	考古題	考古题	kǎogǔtí		test items from previous years (題 -tí, for test items)	
B4L10-II-31	沙盤推演	沙盘推演	shāpán tuīyǎn		to rehearse; a dry run, a practice run	
B4L10-II-32	深藍色	深蓝色	shēnlán sè		dark blue	
B4L11-I-01	種族	种族	zhǒngzú	N	ethnic group, race	
B4L11-I-02	熔爐	熔炉	rónglú	N	melting pot, smelting furnace, crucible	
B4L11-I-03	偏偏	偏偏	piānpiān	Adv	deliberately, insist on	
B4L11-I-04	肯	肯	kěn	Vaux	be willing to	
B4L11-I-05	母語	母语	mǔyǔ	N	mother tongue	
B4L11-I-06	口音	口音	kǒuyīn	N	accent	
B4L11-I-07	適應	适应	shìyìng	V	to adapt to, get used to	
B4L11-I-08	了不起	了不起	liǎobùqǐ	Vs	terrific, amazing, really something	
B4L11-I-09	交流	交流	jiāoliú	Vi	to exchange, associate	
B4L11-I-10	志工	志工	zhìgōng	N	volunteer	
B4L11-I-11	縣	县	xiàn	N	county	
B4L11-I-12	市	市	shì	N	city	
B4L11-I-13	外籍	外籍	wàijí	Vs-attr	foreign national	
B4L11-I-14	配偶	配偶	pèi'ǒu	N	spouse	
B4L11-I-15	焦慮	焦虑	jiāolǜ	Vs	to be anxious	
B4L11-I-16	溝通	沟通	gōutōng	N	communication	
B4L11-I-17	障礙	障碍	zhàng'ài	N	obstacle, handicap	
B4L11-I-18	良好	良好	liánghǎo	Vs	positive	
B4L11-I-19	以往	以往	yǐwǎng	Adv	formerly, heretofore	
B4L11-I-20	面對	面对	miànduì	V	to face, confront	
B4L11-I-21	衝擊	冲击	chōngjí	N	impact	
B4L11-I-22	大眾	大众	dàzhòng	N	the public, the masses	
B4L11-I-23	難以	难以	nányǐ	Adv	to find it difficult to	
B4L11-I-24	認同	认同	rèntóng	V	to identify with, accept	
B4L11-I-25	跨國	跨国	kuàguó	Vs-attr	transnational	
B4L11-I-26	大量	大量	dàliàng	Adv	in large quantities	
B4L11-I-27	移入	移入	yírù	V	to immigrate (入, enter, into (formal))	
B4L11-I-28	憂慮	忧虑	yōulǜ	Vst	to worry	
B4L11-I-29	降低	降低	jiàngdī	V	to reduce, lower	
B4L11-I-30	素質	素质	sùzhí	N	quality	
B4L11-I-31	歧視	歧视	qíshì	Vst	to discriminate	
B4L11-I-32	子女	子女	zǐnǚ	N	children (from 兒子+女兒)	
B4L11-I-33	資產	资产	zīchǎn	N	asset, resource	
B4L11-I-34	應	应	yīng	Vaux	should, ought to (formal)	
B4L11-I-35	平等	平等	píngděng	N	equality	
B4L11-I-36	相互	相互	xiānghù	Adv	mutually, each other	
